pkg_name,fun_name,exported,is_s3_dispatch,is_s3_method,params
timeSeries,merge.timeSeries,FALSE,FALSE,TRUE,x;y;...
timeSeries,midquotes,TRUE,FALSE,FALSE,x;which
timeSeries,midquoteSeries,TRUE,FALSE,FALSE,...
timeSeries,na.contiguous,TRUE,FALSE,FALSE,object;...
timeSeries,na.omit,TRUE,FALSE,FALSE,object;...
timeSeries,.naOmitMatrix,TRUE,FALSE,FALSE,object;method;interp
timeSeries,.na.omit.timeSeries,TRUE,FALSE,FALSE,object;method;interp;...
timeSeries,na.omit.timeSeries,FALSE,FALSE,TRUE,object;...
timeSeries,newPositions<-,TRUE,FALSE,FALSE,object;value
timeSeries,.ohlcDailyPlot,TRUE,FALSE,FALSE,x;volume;colOrder;units;xlab;ylab;main;grid.nx;grid.lty;...
timeSeries,.old2newRda,TRUE,FALSE,FALSE,file;suffix
timeSeries,.old2newTimeSeries,TRUE,FALSE,FALSE,x
timeSeries,.onLoad,FALSE,FALSE,FALSE,libname;pkgname
timeSeries,orderColnames,TRUE,FALSE,FALSE,x;...
timeSeries,orderStatistics,TRUE,FALSE,FALSE,x
timeSeries,outlier,TRUE,FALSE,FALSE,x;sd;complement;...
timeSeries,pcaColnames,TRUE,FALSE,FALSE,x;robust;...
timeSeries,.periodicity2,TRUE,FALSE,FALSE,x
timeSeries,.plotOHLC,TRUE,FALSE,FALSE,x;xlim;ylim;xlab;ylab;col;bg;axes;frame.plot;ann;main;date;format;origin;...
timeSeries,.plot.timeSeries,TRUE,FALSE,FALSE,x;y;FinCenter;plot.type;format;at;widths;heights;xy.labels;xy.lines;panel;nc;yax.flip;mar.multi;oma.multi;axes;...
timeSeries,plot.timeSeries,FALSE,FALSE,TRUE,x;y;...
timeSeries,.plotTimeSeries,FALSE,FALSE,FALSE,x;y;plot.type;xy.labels;xy.lines;panel;nc;xlabel;ylabel;type;xlim;ylim;xlab;ylab;log;col;bg;pch;cex;lty;lwd;axes;frame.plot;ann;main;mar.multi;oma.multi;yax.flip;format;at;widths;heights;grid;...
timeSeries,.plot.turnpointsPastecs,TRUE,FALSE,FALSE,x;level;lhorz;lcol;llty;type;xlab;ylab;main;...
timeSeries,.points.timeSeries,TRUE,FALSE,FALSE,x;FinCenter;...
timeSeries,points.timeSeries,FALSE,FALSE,TRUE,x;FinCenter;...
timeSeries,pretty.timeSeries,FALSE,FALSE,TRUE,x;n;min.n;shrink.sml;high.u.bias;u5.bias;eps.correct;...
timeSeries,print,TRUE,FALSE,FALSE,x;...
timeSeries,.print.timeSeries,TRUE,FALSE,FALSE,x;FinCenter;format;style;by;...
timeSeries,quantile,TRUE,FALSE,FALSE,x;...
timeSeries,rank,TRUE,FALSE,FALSE,x;na.last;ties.method
timeSeries,rbind.timeSeries,FALSE,FALSE,TRUE,...;deparse.level
timeSeries,readSeries,TRUE,FALSE,FALSE,file;header;sep;zone;FinCenter;format;...
timeSeries,removeNA,TRUE,FALSE,FALSE,x;...
timeSeries,returns,TRUE,FALSE,FALSE,x;...
timeSeries,returns0,TRUE,FALSE,FALSE,x;...
timeSeries,returnSeries,TRUE,FALSE,FALSE,...
timeSeries,rev,TRUE,FALSE,FALSE,x
timeSeries,.rev.timeSeries,TRUE,FALSE,FALSE,x
timeSeries,rev.timeSeries,FALSE,FALSE,TRUE,x
timeSeries,rollDailySeries,TRUE,FALSE,FALSE,x;period;FUN;...
timeSeries,rollMax,TRUE,FALSE,FALSE,x;k;na.pad;align;...
timeSeries,.rollmax.timeSeries,TRUE,FALSE,FALSE,...
timeSeries,rollMean,TRUE,FALSE,FALSE,x;k;na.pad;align;...
timeSeries,.rollmean.timeSeries,TRUE,FALSE,FALSE,...
timeSeries,rollMedian,TRUE,FALSE,FALSE,x;k;na.pad;align;...
timeSeries,.rollmedian.timeSeries,TRUE,FALSE,FALSE,...
timeSeries,rollMin,TRUE,FALSE,FALSE,x;k;na.pad;align;...
timeSeries,.rollmin.timeSeries,TRUE,FALSE,FALSE,...
timeSeries,rollMonthlySeries,TRUE,FALSE,FALSE,x;period;by;FUN;...
timeSeries,rollMonthlyWindows,TRUE,FALSE,FALSE,x;period;by
timeSeries,rollStats,TRUE,FALSE,FALSE,x;k;FUN;na.pad;align;...
timeSeries,rowCumsums,TRUE,FALSE,FALSE,x;na.rm;...
timeSeries,rownames,TRUE,FALSE,FALSE,x;do.NULL;prefix
timeSeries,rownames<-,TRUE,FALSE,FALSE,x;value
timeSeries,runlengths,TRUE,FALSE,FALSE,x;...
timeSeries,sampleColnames,TRUE,FALSE,FALSE,x;...
timeSeries,scale,FALSE,FALSE,FALSE,x;center;scale
timeSeries,.scale.timeSeries,TRUE,FALSE,FALSE,x;center;scale
timeSeries,scale.timeSeries,FALSE,FALSE,TRUE,x;center;scale
timeSeries,series,TRUE,FALSE,FALSE,x
timeSeries,series<-,TRUE,FALSE,FALSE,x;value
timeSeries,SERIES,FALSE,FALSE,FALSE,data;charvec;units;format;zone;FinCenter;recordIDs;title;documentation;...
timeSeries,seriesData,TRUE,FALSE,FALSE,object
timeSeries,seriesPositions,TRUE,FALSE,FALSE,object
timeSeries,setAttributes<-,TRUE,FALSE,FALSE,obj;value
timeSeries,setDataPart,TRUE,FALSE,FALSE,object;value;check
timeSeries,setFinCenter<-,TRUE,FALSE,FALSE,x;value
timeSeries,setTime<-,TRUE,FALSE,FALSE,x;value
timeSeries,setUnits<-,TRUE,FALSE,FALSE,x;value
timeSeries,.signalCounts,TRUE,FALSE,FALSE,int
timeSeries,.signalSeries,TRUE,FALSE,FALSE,data;charvec;units;format;zone;FinCenter;recordIDs;title;documentation;...
timeSeries,smoothLowess,TRUE,FALSE,FALSE,x;f;...
timeSeries,smoothSpline,TRUE,FALSE,FALSE,x;spar;...
timeSeries,smoothSupsmu,TRUE,FALSE,FALSE,x;bass;...
timeSeries,sort,TRUE,FALSE,FALSE,x;decreasing;...
timeSeries,sortColnames,TRUE,FALSE,FALSE,x;...
timeSeries,.sort.timeSeries,TRUE,FALSE,FALSE,x;decreasing;...
timeSeries,sort.timeSeries,FALSE,FALSE,TRUE,x;decreasing;...
timeSeries,.splineSmoother,TRUE,FALSE,FALSE,...
timeSeries,splits,TRUE,FALSE,FALSE,x;sd;complement;...
timeSeries,spreads,TRUE,FALSE,FALSE,x;which;tickSize
timeSeries,spreadSeries,TRUE,FALSE,FALSE,...
timeSeries,start,TRUE,FALSE,FALSE,x;...
timeSeries,.start.timeSeries,TRUE,FALSE,FALSE,x;...
timeSeries,start.timeSeries,FALSE,FALSE,TRUE,x;...
timeSeries,statsColnames,TRUE,FALSE,FALSE,x;FUN;...
timeSeries,str,TRUE,FALSE,FALSE,object;...
timeSeries,.str.timeSeries,TRUE,FALSE,FALSE,object;...
timeSeries,str.timeSeries,FALSE,FALSE,TRUE,object;...
timeSeries,.subset_timeSeries,TRUE,FALSE,FALSE,x;i;j
timeSeries,substituteNA,TRUE,FALSE,FALSE,x;type;...
timeSeries,.summary.turnpointsPastecs,TRUE,FALSE,FALSE,object;...
timeSeries,.supsmuSmoother,TRUE,FALSE,FALSE,...
timeSeries,t,TRUE,FALSE,FALSE,x
timeSeries,tail,TRUE,FALSE,FALSE,x;...
timeSeries,.tail.timeSeries,TRUE,FALSE,FALSE,x;n;recordIDs;...
timeSeries,tail.timeSeries,FALSE,FALSE,TRUE,x;...
timeSeries,time,TRUE,FALSE,FALSE,x;...
timeSeries,time<-,TRUE,TRUE,FALSE,x;value
timeSeries,timeSeries,TRUE,FALSE,FALSE,data;charvec;units;format;zone;FinCenter;recordIDs;title;documentation;...
timeSeries,.timeSeries,TRUE,FALSE,FALSE,data;charvec;units;format;zone;FinCenter;recordIDs;title;documentation;...
timeSeries,.time.timeSeries,TRUE,FALSE,FALSE,x;...
timeSeries,time<-.timeSeries,FALSE,FALSE,TRUE,x;value
timeSeries,time.timeSeries,FALSE,FALSE,TRUE,x;...
timeSeries,.turnpoints2,TRUE,FALSE,FALSE,...
timeSeries,.turnpointsPastecs,TRUE,FALSE,FALSE,x
timeSeries,.turnpointsSeries,TRUE,FALSE,FALSE,...
timeSeries,.turnpointsStats,TRUE,FALSE,FALSE,...
timeSeries,turns,TRUE,FALSE,FALSE,x;...
timeSeries,turnsStats,TRUE,FALSE,FALSE,x;doplot
timeSeries,.validity_timeSeries,TRUE,FALSE,FALSE,object
timeSeries,window,TRUE,FALSE,FALSE,x;...
timeSeries,.window.timeSeries,TRUE,FALSE,FALSE,x;start;end;...
timeSeries,window.timeSeries,FALSE,FALSE,TRUE,x;...
timeSeries,.xtplot.timeSeries,TRUE,FALSE,FALSE,x;y;FinCenter;plot.type;format;at;panel;yax.flip;mar.multi;oma.multi;axes;...
timeSeries,.xtsPlot,TRUE,FALSE,FALSE,x;y;type;ann;axes;major.ticks;minor.ticks;major.format;grid;box;...
tm,as.character.PlainTextDocument,FALSE,FALSE,TRUE,x;...
tm,as.character.XMLTextDocument,FALSE,FALSE,TRUE,x;...
tm,as.DocumentTermMatrix,TRUE,TRUE,FALSE,x;...
tm,as.DocumentTermMatrix.default,FALSE,FALSE,TRUE,x;weighting;...
tm,as.DocumentTermMatrix.DocumentTermMatrix,FALSE,FALSE,TRUE,x;...
tm,as.DocumentTermMatrix.TermDocumentMatrix,FALSE,FALSE,TRUE,x;...
tm,as.DocumentTermMatrix.term_frequency,FALSE,FALSE,TRUE,x;...
tm,as.DocumentTermMatrix.textcnt,FALSE,FALSE,TRUE,x;...
tm,as.list.PCorpus,FALSE,FALSE,TRUE,x;...
tm,as.list.SimpleCorpus,FALSE,FALSE,TRUE,x;...
tm,as.list.VCorpus,FALSE,FALSE,TRUE,x;...
tm,as.TermDocumentMatrix,TRUE,TRUE,FALSE,x;...
tm,as.TermDocumentMatrix.default,FALSE,FALSE,TRUE,x;weighting;...
tm,as.TermDocumentMatrix.DocumentTermMatrix,FALSE,FALSE,TRUE,x;...
tm,as.TermDocumentMatrix.TermDocumentMatrix,FALSE,FALSE,TRUE,x;...
tm,as.TermDocumentMatrix.term_frequency,FALSE,FALSE,TRUE,x;...
tm,as.TermDocumentMatrix.textcnt,FALSE,FALSE,TRUE,x;...
tm,as.VCorpus,TRUE,TRUE,FALSE,x
tm,as.VCorpus.list,FALSE,FALSE,TRUE,x
tm,as.VCorpus.VCorpus,FALSE,FALSE,TRUE,x
tm,Boost_tokenizer,TRUE,FALSE,FALSE,x
tm,Boost_Tokenizer,FALSE,FALSE,FALSE,strings
tm,CategorizedDocumentTermMatrix,FALSE,FALSE,FALSE,x;c
tm,c.DocumentTermMatrix,FALSE,FALSE,TRUE,...;recursive
tm,close.SimpleSource,FALSE,FALSE,TRUE,con;...
tm,close.ZipSource,FALSE,FALSE,TRUE,con;...
tm,content.PCorpus,FALSE,FALSE,TRUE,x
tm,content<-.PlainTextDocument,FALSE,FALSE,TRUE,x;value
tm,content.PlainTextDocument,FALSE,FALSE,TRUE,x
tm,content.SimpleCorpus,FALSE,FALSE,TRUE,x
tm,content_transformer,TRUE,FALSE,FALSE,FUN
tm,content.VCorpus,FALSE,FALSE,TRUE,x
tm,content<-.XMLTextDocument,FALSE,FALSE,TRUE,x;value
tm,content.XMLTextDocument,FALSE,FALSE,TRUE,x
tm,Corpus,TRUE,FALSE,FALSE,x;readerControl
tm,CorpusMeta,FALSE,FALSE,FALSE,...;meta
tm,c.TermDocumentMatrix,FALSE,FALSE,TRUE,...;recursive
tm,c.term_frequency,FALSE,FALSE,TRUE,...;recursive
tm,c.TextDocument,FALSE,FALSE,TRUE,...;recursive
tm,cum_vocabulary_size,FALSE,FALSE,FALSE,m
tm,c.VCorpus,FALSE,FALSE,TRUE,...;recursive
tm,DataframeSource,TRUE,FALSE,FALSE,x
tm,[.DataframeSource,FALSE,FALSE,TRUE,x;i;j;...
tm,[[.DataframeSource,FALSE,FALSE,TRUE,x;...
tm,dimnames<-.DocumentTermMatrix,FALSE,TRUE,TRUE,x;value
tm,dimnames<-.TermDocumentMatrix,FALSE,TRUE,TRUE,x;value
tm,DirSource,TRUE,FALSE,FALSE,directory;encoding;pattern;recursive;ignore.case;mode
tm,[.DirSource,FALSE,FALSE,TRUE,x;i;...
tm,[[.DirSource,FALSE,FALSE,TRUE,x;i;...
tm,Docs,TRUE,TRUE,FALSE,x
tm,Docs.DocumentTermMatrix,FALSE,FALSE,TRUE,x
tm,Docs.TermDocumentMatrix,FALSE,FALSE,TRUE,x
tm,DocumentTermMatrix,TRUE,FALSE,FALSE,x;control
tm,[.DocumentTermMatrix,FALSE,TRUE,TRUE,x;i;j;...;drop
tm,DublinCore,TRUE,FALSE,FALSE,x;tag
tm,DublinCore<-,TRUE,FALSE,FALSE,x;tag;value
tm,eoi,TRUE,TRUE,FALSE,x
tm,eoi.SimpleSource,FALSE,FALSE,TRUE,x
tm,filter_global_bounds,FALSE,FALSE,FALSE,m;bounds
tm,findAssocs,TRUE,TRUE,FALSE,x;terms;corlimit
tm,findAssocs.DocumentTermMatrix,FALSE,FALSE,TRUE,x;terms;corlimit
tm,findAssocs.matrix,FALSE,FALSE,FALSE,x;terms;corlimit
tm,findAssocs.TermDocumentMatrix,FALSE,FALSE,TRUE,x;terms;corlimit
tm,findFreqTerms,TRUE,FALSE,FALSE,x;lowfreq;highfreq
tm,findMostFreqTerms,TRUE,TRUE,FALSE,x;n;...
tm,findMostFreqTerms.DocumentTermMatrix,FALSE,FALSE,TRUE,x;n;INDEX;...
tm,findMostFreqTerms.TermDocumentMatrix,FALSE,FALSE,TRUE,x;n;INDEX;...
tm,findMostFreqTerms.term_frequency,FALSE,FALSE,TRUE,x;n;...
tm,format.PCorpus,FALSE,FALSE,TRUE,x;...
tm,format.PlainTextDocument,FALSE,FALSE,TRUE,x;...
tm,format.SimpleCorpus,FALSE,FALSE,TRUE,x;...
tm,.format_TextDocument,FALSE,FALSE,FALSE,x;...
tm,format.VCorpus,FALSE,FALSE,TRUE,x;...
tm,format.XMLTextDocument,FALSE,FALSE,TRUE,x;...
tm,FunctionGenerator,TRUE,FALSE,FALSE,x
tm,getElem,TRUE,TRUE,FALSE,x
tm,getElem.DataframeSource,FALSE,FALSE,TRUE,x
tm,getElem.DirSource,FALSE,FALSE,TRUE,x
tm,getElem.URISource,FALSE,FALSE,TRUE,x
tm,getElem.VectorSource,FALSE,FALSE,TRUE,x
tm,getElem.XMLSource,FALSE,FALSE,TRUE,x
tm,getElem.ZipSource,FALSE,FALSE,TRUE,x
tm,getMeta,TRUE,TRUE,FALSE,x
tm,getMeta.DataframeSource,FALSE,FALSE,TRUE,x
tm,getReaders,TRUE,FALSE,FALSE,
tm,getSources,TRUE,FALSE,FALSE,
tm,getTokenizers,TRUE,FALSE,FALSE,
tm,getTransformations,TRUE,FALSE,FALSE,
tm,Heaps_plot,TRUE,FALSE,FALSE,x;type;...
tm,inspect,TRUE,TRUE,FALSE,x
tm,inspect.DocumentTermMatrix,FALSE,FALSE,TRUE,x
tm,inspect.PCorpus,FALSE,FALSE,TRUE,x
tm,inspect.SimpleCorpus,FALSE,FALSE,TRUE,x
tm,inspect.TermDocumentMatrix,FALSE,FALSE,TRUE,x
tm,inspect.TextDocument,FALSE,FALSE,TRUE,x
tm,inspect.VCorpus,FALSE,FALSE,TRUE,x
tm,length.PCorpus,FALSE,FALSE,TRUE,x
tm,length.SimpleCorpus,FALSE,FALSE,TRUE,x
tm,length.SimpleSource,FALSE,FALSE,TRUE,x
tm,length.VCorpus,FALSE,FALSE,TRUE,x
tm,map_IETF_Snowball,FALSE,FALSE,FALSE,code
tm,.map_name_index,FALSE,FALSE,FALSE,x;i
tm,materialize,FALSE,FALSE,FALSE,x;range
tm,MC_tokenizer,TRUE,FALSE,FALSE,x
tm,meta<-.PCorpus,FALSE,FALSE,TRUE,x;tag;type;...;value
tm,meta.PCorpus,FALSE,FALSE,TRUE,x;tag;type;...
tm,meta<-.PlainTextDocument,FALSE,FALSE,TRUE,x;tag;...;value
tm,meta.PlainTextDocument,FALSE,FALSE,TRUE,x;tag;...
tm,meta<-.SimpleCorpus,FALSE,FALSE,TRUE,x;tag;type;...;value
tm,meta.SimpleCorpus,FALSE,FALSE,TRUE,x;tag;type;...
tm,meta<-.VCorpus,FALSE,FALSE,TRUE,x;tag;type;...;value
tm,meta.VCorpus,FALSE,FALSE,TRUE,x;tag;type;...
tm,meta<-.XMLTextDocument,FALSE,FALSE,TRUE,x;tag;...;value
tm,meta.XMLTextDocument,FALSE,FALSE,TRUE,x;tag;...
tm,names<-.PCorpus,FALSE,FALSE,TRUE,x;value
tm,names.PCorpus,FALSE,FALSE,TRUE,x
tm,names.SimpleCorpus,FALSE,FALSE,TRUE,x
tm,names<-.VCorpus,FALSE,FALSE,TRUE,x;value
tm,names.VCorpus,FALSE,FALSE,TRUE,x
tm,nDocs,TRUE,TRUE,FALSE,x
tm,nDocs.DocumentTermMatrix,FALSE,FALSE,TRUE,x
tm,nDocs.TermDocumentMatrix,FALSE,FALSE,TRUE,x
tm,nTerms,TRUE,TRUE,FALSE,x
tm,nTerms.DocumentTermMatrix,FALSE,FALSE,TRUE,x
tm,nTerms.TermDocumentMatrix,FALSE,FALSE,TRUE,x
tm,open.SimpleSource,FALSE,FALSE,TRUE,con;...
tm,open.ZipSource,FALSE,FALSE,TRUE,con;...
tm,outer_union,FALSE,FALSE,FALSE,x;y;...
tm,PCorpus,TRUE,FALSE,FALSE,x;readerControl;dbControl
tm,[.PCorpus,FALSE,FALSE,TRUE,x;i
tm,[[<-.PCorpus,FALSE,FALSE,TRUE,x;i;value
tm,[[.PCorpus,FALSE,FALSE,TRUE,x;i
tm,PDF_Date_to_POSIXt,FALSE,FALSE,FALSE,s
tm,pdf_info_via_gs,FALSE,FALSE,FALSE,file
tm,pdf_info_via_xpdf,FALSE,FALSE,FALSE,file;options
tm,pdf_text_via_gs,FALSE,FALSE,FALSE,file
tm,pGetElem,TRUE,TRUE,FALSE,x
tm,pGetElem.DataframeSource,FALSE,FALSE,TRUE,x
tm,pGetElem.DirSource,FALSE,FALSE,TRUE,x
tm,pGetElem.URISource,FALSE,FALSE,TRUE,x
tm,pGetElem.VectorSource,FALSE,FALSE,TRUE,x
tm,pGetElem.ZipSource,FALSE,FALSE,TRUE,x
tm,PlainTextDocument,TRUE,FALSE,FALSE,x;author;datetimestamp;description;heading;id;language;origin;...;meta;class
tm,plot.DocumentTermMatrix,FALSE,FALSE,TRUE,x;terms;corThreshold;weighting;attrs;...
tm,plot.TermDocumentMatrix,FALSE,FALSE,TRUE,x;terms;corThreshold;weighting;attrs;...
tm,prepareReader,FALSE,FALSE,FALSE,readerControl;reader;...
tm,print.DocumentTermMatrix,FALSE,FALSE,TRUE,x;...
tm,print.TermDocumentMatrix,FALSE,FALSE,TRUE,x;...
tm,print.TextDocumentMeta,FALSE,FALSE,TRUE,x;...
tm,.print_via_format,FALSE,FALSE,TRUE,x;...
tm,processURI,FALSE,FALSE,FALSE,uri
tm,read_all_bytes,FALSE,FALSE,FALSE,con;chunksize
tm,readContent,FALSE,FALSE,FALSE,x;encoding;mode
tm,readDataframe,TRUE,FALSE,FALSE,elem;language;id
tm,readDOC,TRUE,FALSE,FALSE,engine;AntiwordOptions
tm,read_dtm_Blei_et_al,TRUE,FALSE,FALSE,file;vocab
tm,read_dtm_MC,TRUE,FALSE,FALSE,file;scalingtype
tm,reader,TRUE,TRUE,FALSE,x
tm,reader.SimpleSource,FALSE,FALSE,TRUE,x
tm,readPDF,TRUE,FALSE,FALSE,engine;control
tm,readPlain,TRUE,FALSE,FALSE,elem;language;id
tm,readRCV1,TRUE,FALSE,FALSE,elem;language;id
tm,readRCV1asPlain,TRUE,FALSE,FALSE,elem;language;id
tm,readReut21578XML,TRUE,FALSE,FALSE,elem;language;id
tm,readReut21578XMLasPlain,TRUE,FALSE,FALSE,elem;language;id
tm,readTagged,TRUE,FALSE,FALSE,...
tm,readXML,TRUE,FALSE,FALSE,spec;doc
tm,removeNumbers,TRUE,TRUE,FALSE,x;...
tm,removeNumbers.character,FALSE,FALSE,TRUE,x;ucp;...
tm,removeNumbers.PlainTextDocument,FALSE,FALSE,TRUE,x;...
tm,removePunctuation,TRUE,TRUE,FALSE,x;...
tm,removePunctuation.character,FALSE,FALSE,TRUE,x;preserve_intra_word_contractions;preserve_intra_word_dashes;ucp;...
tm,removePunctuation.PlainTextDocument,FALSE,FALSE,TRUE,x;...
tm,removeSparseTerms,TRUE,FALSE,FALSE,x;sparse
tm,removeWords,TRUE,TRUE,FALSE,x;words
tm,removeWords.character,FALSE,FALSE,TRUE,x;words
tm,removeWords.PlainTextDocument,FALSE,FALSE,TRUE,x;...
tm,sample.TermDocumentMatrix,FALSE,FALSE,FALSE,x;size
tm,scan_tokenizer,TRUE,FALSE,FALSE,x
tm,SimpleCorpus,TRUE,FALSE,FALSE,x;control
tm,[.SimpleCorpus,FALSE,FALSE,TRUE,x;i
tm,[[<-.SimpleCorpus,FALSE,FALSE,TRUE,x;i;value
tm,[[.SimpleCorpus,FALSE,FALSE,TRUE,x;i
tm,SimpleSource,TRUE,FALSE,FALSE,encoding;length;position;reader;...;class
tm,.SimpleTripletMatrix,FALSE,FALSE,FALSE,i;j;v;terms;corpus
tm,stemCompletion,TRUE,FALSE,FALSE,x;dictionary;type
tm,stemDocument,TRUE,TRUE,FALSE,x;language
tm,stemDocument.character,FALSE,FALSE,TRUE,x;language
tm,stemDocument.PlainTextDocument,FALSE,FALSE,TRUE,x;language
tm,stepNext,TRUE,TRUE,FALSE,x
tm,stepNext.SimpleSource,FALSE,FALSE,TRUE,x
tm,stopwords,TRUE,FALSE,FALSE,kind
tm,stripWhitespace,TRUE,TRUE,FALSE,x
tm,stripWhitespace.character,FALSE,FALSE,TRUE,x
tm,stripWhitespace.PlainTextDocument,FALSE,FALSE,TRUE,x;...
tm,.table,FALSE,FALSE,FALSE,x
tm,tdm,FALSE,FALSE,FALSE,strings;remove_puncts;remove_digits;stopwords;dictionary;min_term_freq;max_term_freq;min_word_length;max_word_length
tm,t.DocumentTermMatrix,FALSE,TRUE,TRUE,x
tm,TermDocumentMatrix,TRUE,TRUE,FALSE,x;control
tm,.TermDocumentMatrix,FALSE,FALSE,FALSE,x;weighting
tm,[.TermDocumentMatrix,FALSE,TRUE,TRUE,x;i;j;...;drop
tm,TermDocumentMatrix.PCorpus,FALSE,FALSE,TRUE,x;control
tm,TermDocumentMatrix.SimpleCorpus,FALSE,FALSE,TRUE,x;control
tm,TermDocumentMatrix.VCorpus,FALSE,FALSE,TRUE,x;control
tm,termFreq,TRUE,FALSE,FALSE,doc;control
tm,Terms,TRUE,TRUE,FALSE,x
tm,Terms.DocumentTermMatrix,FALSE,FALSE,TRUE,x
tm,Terms.TermDocumentMatrix,FALSE,FALSE,TRUE,x
tm,TextDocumentMeta,FALSE,FALSE,FALSE,author;datetimestamp;description;heading;id;language;origin;...;meta
tm,tm_filter,TRUE,TRUE,FALSE,x;FUN;...
tm,tm_filter.PCorpus,FALSE,FALSE,TRUE,x;FUN;...
tm,tm_filter.SimpleCorpus,FALSE,FALSE,TRUE,x;FUN;...
tm,tm_filter.VCorpus,FALSE,FALSE,TRUE,x;FUN;...
tm,tm_index,TRUE,TRUE,FALSE,x;FUN;...
tm,tm_index.PCorpus,FALSE,FALSE,TRUE,x;FUN;...
tm,tm_index.SimpleCorpus,FALSE,FALSE,TRUE,x;FUN;...
tm,tm_index.VCorpus,FALSE,FALSE,TRUE,x;FUN;...
tm,tm_map,TRUE,TRUE,FALSE,x;FUN;...
tm,tm_map.PCorpus,FALSE,FALSE,TRUE,x;FUN;...
tm,tm_map.SimpleCorpus,FALSE,FALSE,TRUE,x;FUN;...
tm,tm_map.VCorpus,FALSE,FALSE,TRUE,x;FUN;...;lazy
tm,tm_parLapply,TRUE,FALSE,FALSE,X;FUN;...
tm,tm_parLapply_engine,TRUE,FALSE,FALSE,new
tm,tm_reduce,TRUE,FALSE,FALSE,x;tmFuns;...
tm,tm_term_score,TRUE,TRUE,FALSE,x;terms;FUN
tm,tm_term_score.DocumentTermMatrix,FALSE,FALSE,TRUE,x;terms;FUN
tm,tm_term_score.PlainTextDocument,FALSE,FALSE,TRUE,x;terms;FUN
tm,tm_term_score.TermDocumentMatrix,FALSE,FALSE,TRUE,x;terms;FUN
tm,tm_term_score.term_frequency,FALSE,FALSE,TRUE,x;terms;FUN
tm,t.TermDocumentMatrix,FALSE,TRUE,TRUE,x
tm,URISource,TRUE,FALSE,FALSE,x;encoding;mode
tm,[.URISource,FALSE,FALSE,TRUE,x;i;...
tm,[[.URISource,FALSE,FALSE,TRUE,x;i;...
tm,VCorpus,TRUE,FALSE,FALSE,x;readerControl
tm,[.VCorpus,FALSE,FALSE,TRUE,x;i
tm,[[<-.VCorpus,FALSE,FALSE,TRUE,x;i;value
tm,[[.VCorpus,FALSE,FALSE,TRUE,x;i
tm,VectorSource,TRUE,FALSE,FALSE,x
tm,[.VectorSource,FALSE,FALSE,TRUE,x;i;...
tm,[[.VectorSource,FALSE,FALSE,TRUE,x;i;...
tm,weightBin,TRUE,FALSE,FALSE,m
tm,WeightFunction,TRUE,FALSE,FALSE,x;name;acronym
tm,weightSMART,TRUE,FALSE,FALSE,m;spec;control
tm,weightTf,TRUE,FALSE,FALSE,m
tm,weightTfIdf,TRUE,FALSE,FALSE,m;normalize
tm,words.character,FALSE,FALSE,TRUE,x;...
tm,words.PlainTextDocument,FALSE,FALSE,TRUE,x;...
tm,writeCorpus,TRUE,FALSE,FALSE,x;path;filenames
tm,.xml_content,FALSE,FALSE,FALSE,doc;spec
tm,XMLSource,TRUE,FALSE,FALSE,x;parser;reader
tm,XMLTextDocument,TRUE,FALSE,FALSE,x;author;datetimestamp;description;heading;id;language;origin;...;meta
tm,Zipf_plot,TRUE,FALSE,FALSE,x;type;...
tm,ZipSource,TRUE,FALSE,FALSE,zipfile;pattern;recursive;ignore.case;mode
tokenizers,check_input,FALSE,FALSE,FALSE,x
tokenizers,check_width,FALSE,FALSE,FALSE,v;k
tokenizers,chunk_individual_text,FALSE,FALSE,FALSE,x;chunk_size;doc_id;...
tokenizers,chunk_text,TRUE,FALSE,FALSE,x;chunk_size;doc_id;...
tokenizers,corpus_df_as_corpus_vector,FALSE,FALSE,FALSE,corpus
tokenizers,count_characters,TRUE,FALSE,FALSE,x
tokenizers,count_sentences,TRUE,FALSE,FALSE,x
tokenizers,count_words,TRUE,FALSE,FALSE,x
tokenizers,generate_ngrams_batch,FALSE,FALSE,FALSE,documents_list;ngram_min;ngram_max;stopwords;ngram_delim
tokenizers,get_valid_skips,FALSE,FALSE,FALSE,n;k
tokenizers,is_corpus_df,FALSE,FALSE,FALSE,corpus
tokenizers,remove_stopwords,FALSE,FALSE,FALSE,x;stopwords
tokenizers,simplify_list,FALSE,FALSE,FALSE,x;simplify
tokenizers,skip_ngrams_vectorised,FALSE,FALSE,FALSE,words;skips;stopwords
tokenizers,tokenize_characters,TRUE,TRUE,FALSE,x;lowercase;strip_non_alphanum;simplify
tokenizers,tokenize_characters.data.frame,FALSE,FALSE,TRUE,x;lowercase;strip_non_alphanum;simplify
tokenizers,tokenize_characters.default,FALSE,FALSE,TRUE,x;lowercase;strip_non_alphanum;simplify
tokenizers,tokenize_character_shingles,TRUE,TRUE,FALSE,x;n;n_min;lowercase;strip_non_alphanum;simplify
tokenizers,tokenize_character_shingles.data.frame,FALSE,FALSE,TRUE,x;n;n_min;lowercase;strip_non_alphanum;simplify
tokenizers,tokenize_character_shingles.default,FALSE,FALSE,TRUE,x;n;n_min;lowercase;strip_non_alphanum;simplify
tokenizers,tokenize_lines,TRUE,TRUE,FALSE,x;simplify
tokenizers,tokenize_lines.data.frame,FALSE,FALSE,TRUE,x;simplify
